Theta	Phi	Total-adj
173	45	-3.792055721
174	45	-1.840961063
175	45	-2.936884455
176	45	-1.487847796
177	45	3.814976972
178	45	1.135294169
179	45	1.034865225
180	45	2.088834909
0	46	-1.896718095
1	46	-1.672949192
2	46	-1.93515012
3	46	-1.991880058
4	46	0.763917988
5	46	2.210326978
6	46	-0.414534515
7	46	1.573903814
8	46	-7.937528314
9	46	-4.087100243
10	46	-10.54490532
11	46	-9.742208133
12	46	-15.07820684
13	46	-3.394334418
14	46	-14.40914956
15	46	-3.62548496
16	46	-16.18844925
17	46	-0.132216557
18	46	-6.534459589
19	46	-3.032415494
20	46	-4.119698466
21	46	-3.361311321
22	46	-0.895984705
23	46	5.176651064
24	46	3.513753346
25	46	3.372914855
26	46	4.944786443
27	46	0.727170023
28	46	4.730826899
29	46	-5.597442067
30	46	-9.6534842
31	46	-12.58506668
32	46	-6.23836207
33	46	-6.493404172
34	46	-6.310993843
35	46	-7.707049932
36	46	-5.978470428
37	46	-14.33782068
38	46	-13.26192436
39	46	-8.046396877
40	46	-19.84461877
41	46	0.652213858
42	46	-2.079447328
43	46	-8.803802213
44	46	-3.941644202
45	46	0.033087783
46	46	0.188476085
47	46	-8.549887265
48	46	-14.67270877
49	46	-17.69158878
50	46	-7.853387356
51	46	-16.92512003
52	46	-18.90859315
53	46	-7.806766017
54	46	-2.449556262
55	46	1.669547747
56	46	3.146979305
57	46	1.828970605
58	46	2.970603878
59	46	2.296667043
60	46	3.673969292
61	46	5.739148716
62	46	1.166160678
63	46	4.977098161
64	46	2.664349472
65	46	2.809302273
66	46	2.75285105
67	46	1.887136135
68	46	3.443397962
69	46	4.514968518
70	46	4.800477891
71	46	2.330000794
72	46	3.71635509
73	46	4.871561805
74	46	4.183849454
75	46	3.016448635
76	46	-17.52366289
77	46	-14.0832652
78	46	-15.25059067
79	46	-17.68176488
80	46	-21.77888107
81	46	-20.42048269
82	46	-17.57615193
83	46	-18.13975616
84	46	-18.42069149
85	46	-23.38259547
86	46	-28.83592934
87	46	-25.42760346
88	46	-10.73973364
89	46	-15.93077178
90	46	-19.72401465
91	46	-33.40470628
92	46	-35.93871326
93	46	-30.480809
94	46	-29.20680373
95	46	-26.69104386
96	46	-31.93373956
97	46	-40.23880823
98	46	-28.87029423
99	46	-25.26610299
100	46	-14.75934992
101	46	-27.82179944
102	46	-30.3522178
103	46	-47.30271788
104	46	-56.83545182
105	46	-25.43920423
106	46	-26.76816403
107	46	-22.96896249
108	46	-13.39571854
109	46	-2.947690933
110	46	-8.106346191
111	46	-35.99718482
112	46	-16.15389659
113	46	-10.80525205
114	46	-12.58454466
115	46	-0.032656263
116	46	3.067307979
117	46	4.493053716
118	46	3.059985346
119	46	2.2581185
120	46	3.304099545
121	46	3.662382464
122	46	2.039060283
123	46	1.814204179
124	46	2.32456971
125	46	3.41645465
126	46	3.098149806
127	46	3.343117777
128	46	3.981848468
129	46	1.963536736
130	46	3.074722589
131	46	2.358687373
132	46	-7.721563769
133	46	-6.765144484
134	46	-4.145209565
135	46	-8.128958069
136	46	-12.47311197
137	46	-1.640854787
138	46	3.18174343
139	46	-1.644595808
140	46	3.509552331
141	46	-2.550598585
142	46	0.211844455
143	46	-1.935861604
144	46	5.80142689
145	46	0.845433045
146	46	3.434019514
147	46	6.48968806
148	46	1.847995035
149	46	0.079125412
150	46	-0.039193389
151	46	2.531264121
152	46	-3.083221815
153	46	-5.48734608
154	46	-10.50177093
155	46	-0.842153961
156	46	-7.762918548
157	46	-7.851364329
158	46	-5.639672945
159	46	-11.03879999
160	46	-2.052585719
161	46	-6.880467304
162	46	-4.502485975
163	46	0.883021148
164	46	-9.542583609
165	46	-9.254437765
166	46	-8.042031982
167	46	-4.91972551
168	46	-9.355503092
169	46	-12.25825765
170	46	-13.35661559
171	46	-4.850303985
172	46	-5.364181968
173	46	-7.73637487
174	46	-1.399221454
175	46	-2.846141759
176	46	-2.235215148
177	46	3.430655844
178	46	0.876070615
179	46	1.083243179
180	46	2.089427499
0	47	-1.896535205
1	47	-1.492992355
2	47	-1.978175164
3	47	0.143772234
4	47	0.006777397
5	47	0.768173864
6	47	-0.98800989
7	47	2.370921049
8	47	-7.079574248
9	47	-5.819628515
10	47	-4.781229186
11	47	-6.415191295
12	47	-11.68392565
13	47	-10.20145161
14	47	-18.6708284
15	47	-3.618561647
16	47	-4.598430867
17	47	-2.837590976
18	47	-2.947110779
19	47	-2.447792183
20	47	-5.529624224
21	47	-2.492550156
22	47	0.957591776
23	47	-6.570819125
24	47	5.129791494
25	47	2.555665739
26	47	4.113956567
27	47	4.929800676
28	47	-3.24778707
29	47	-0.168200297
30	47	-2.450335216
31	47	-4.015007018
32	47	-4.839778786
33	47	-7.466796559
34	47	-9.687661669
35	47	-9.748695913
36	47	-21.29678744
37	47	-25.40831584
38	47	-12.61898175
39	47	-11.43335007
40	47	-8.272311912
41	47	-2.940117119
42	47	-1.914051122
43	47	-4.354083356
44	47	-9.084785968
45	47	-3.147477564
46	47	-2.984785968
47	47	-7.818980225
48	47	-12.92892848
49	47	-15.98274227
50	47	-26.25080018
51	47	-25.54994743
52	47	-11.63243989
53	47	-12.44640409
54	47	-10.65785385
55	47	-9.882773358
56	47	-7.576494677
57	47	-2.903963258
58	47	0.884471448
59	47	2.481030083
60	47	2.469985009
61	47	1.60728146
62	47	3.809155515
63	47	4.040366271
64	47	4.683882098
65	47	2.755070717
66	47	3.830653809
67	47	3.320300417
68	47	4.118032595
69	47	3.705067293
70	47	3.305181702
71	47	0.65134516
72	47	2.643883668
73	47	5.500022705
74	47	4.061719024
75	47	3.3463885
76	47	-7.124056833
77	47	-21.26474566
78	47	-17.97817315
79	47	-23.29637628
80	47	-20.86382258
81	47	-29.23787382
82	47	-13.18885479
83	47	-18.77676335
84	47	-16.11452791
85	47	-17.26011144
86	47	-19.06506281
87	47	-10.9297594
88	47	-36.37917905
89	47	-17.03114794
90	47	-19.54756582
91	47	-19.70901513
92	47	-23.95000021
93	47	-22.42340454
94	47	-35.09826184
95	47	-27.87477067
96	47	-27.71371323
97	47	-27.52353189
98	47	-23.59650923
99	47	-246.9897
100	47	-47.55835785
101	47	-49.8814131
102	47	-28.25510603
103	47	-28.73155606
104	47	-47.75553513
105	47	-44.80226607
106	47	-44.69021664
107	47	-44.33152003
108	47	-13.89934799
109	47	-15.49001117
110	47	-14.64341316
111	47	-28.4405499
112	47	-24.16153608
113	47	-8.460085145
114	47	-10.63151536
115	47	3.045171312
116	47	3.029532931
117	47	2.868884621
118	47	3.469997428
119	47	2.920531795
120	47	2.394569921
121	47	2.875989207
122	47	2.681991127
123	47	5.468822633
124	47	0.478517218
125	47	4.4628914
126	47	3.265430145
127	47	2.049204942
128	47	3.257612916
129	47	-14.18859106
130	47	0.562286773
131	47	-6.951013157
132	47	-9.267668914
133	47	-7.835483137
134	47	-7.936716416
135	47	-3.285373965
136	47	3.891797897
137	47	-1.538949
138	47	-5.896142053
139	47	-3.115616115
140	47	2.898295585
141	47	5.417874234
142	47	5.377484394
143	47	0.557670353
144	47	0.865259084
145	47	6.00700656
146	47	3.852074908
147	47	4.738882936
148	47	2.455773817
149	47	-1.104710248
150	47	3.604813575
151	47	2.692698877
152	47	-2.812737416
153	47	-0.733819814
154	47	-6.844424676
155	47	-3.015782446
156	47	-4.266843275
157	47	-4.001905398
158	47	-1.44040455
159	47	-4.81756936
160	47	-7.059303049
161	47	-8.705941394
162	47	-4.541479559
163	47	-1.213528012
164	47	-6.234501366
165	47	-6.570380452
166	47	-11.04432062
167	47	-10.33261255
168	47	-14.42582931
169	47	-16.79105726
170	47	-8.333682525
171	47	-5.182077058
172	47	-5.045654406
173	47	-5.38076892
174	47	0.121355744
175	47	-2.907604833
176	47	-2.779257902
177	47	-0.559055279
178	47	0.297295633
179	47	1.029311385
180	47	2.088712008
0	48	-1.896759114
1	48	-1.440315172
2	48	-2.049742931
3	48	-3.282230644
4	48	0.261020551
5	48	0.573254382
6	48	-0.956833088
7	48	-1.908116567
8	48	-5.235995977
9	48	-6.667528693
10	48	-10.30627793
11	48	-8.392388741
12	48	-7.723627248
13	48	-3.490245956
14	48	-7.662978852
15	48	-7.358060633
16	48	-11.40045787
17	48	-3.317668656
18	48	2.34702631
19	48	-3.345307139
20	48	-9.789873868
21	48	-7.777309394
22	48	-4.414488607
23	48	0.894064445
24	48	-1.693930216
25	48	5.406529572
26	48	1.44900387
27	48	-1.531937238
28	48	-0.726379781
29	48	-0.023142854
30	48	-3.167698201
31	48	-5.572247963
32	48	-5.425752598
33	48	-3.425892951
34	48	-7.052669116
35	48	-6.473725321
36	48	-15.11863517
37	48	-11.78528337
38	48	-17.3938503
39	48	-15.13722864
40	48	-7.803313097
41	48	-8.850156266
42	48	-6.944488801
43	48	-4.428752978
44	48	-1.425806113
45	48	-3.020299328
46	48	0.267009465
47	48	-14.37547888
48	48	-16.52240385
49	48	-17.23039563
50	48	-17.8016102
51	48	-16.07642015
52	48	-8.631200742
53	48	-19.07869331
54	48	-15.89578149
55	48	-9.697453495
56	48	-9.394155886
57	48	-4.703741225
58	48	-11.88952236
59	48	-11.76080385
60	48	-4.306886645
61	48	1.984219986
62	48	1.175421921
63	48	3.213429687
64	48	3.18057625
65	48	2.989113858
66	48	3.445372616
67	48	3.796873114
68	48	3.186741471
69	48	4.698734979
70	48	4.673124531
71	48	3.550252633
72	48	3.918173089
73	48	4.871735133
74	48	3.252852792
75	48	3.710097922
76	48	-12.41207696
77	48	-15.22776754
78	48	-24.27023215
79	48	-18.92375821
80	48	-19.67160548
81	48	-16.1350294
82	48	-26.66343327
83	48	-22.83296019
84	48	-18.18150018
85	48	-38.06708978
86	48	-42.87471288
87	48	-28.98913688
88	48	-28.05030749
89	48	-17.24332882
90	48	-17.79083268
91	48	-17.63175139
92	48	-13.29566756
93	48	-32.38377683
94	48	-34.88704739
95	48	-24.29902923
96	48	-24.86910979
97	48	-29.12549908
98	48	-20.75290697
99	48	-9.431150546
100	48	-48.32161736
101	48	-38.40593853
102	48	-21.96780591
103	48	-246.9897
104	48	-49.23941181
105	48	-36.56475614
106	48	-27.61117678
107	48	-24.48153794
108	48	-10.09310653
109	48	-13.11978036
110	48	-23.97391375
111	48	-25.66813593
112	48	-26.09334329
113	48	-3.291420146
114	48	-2.620923495
115	48	-1.331314776
116	48	3.331081509
117	48	3.141668001
118	48	3.94962507
119	48	3.096713655
120	48	2.65653407
121	48	3.205257808
122	48	5.609123291
123	48	4.570074041
124	48	3.842173089
125	48	1.355343854
126	48	-2.730318621
127	48	-6.935940886
128	48	-15.60887908
129	48	-11.99740781
130	48	-16.07969585
131	48	-14.04998744
132	48	-11.75911858
133	48	-11.42553811
134	48	-7.228532213
135	48	-7.599297158
136	48	-9.056821803
137	48	-7.559917475
138	48	-6.559065941
139	48	6.380040463
140	48	0.634658229
141	48	2.739405108
142	48	3.56413526
143	48	1.010465702
144	48	2.685820435
145	48	5.274101479
146	48	3.545170147
147	48	1.850606901
148	48	1.848922976
149	48	4.825173837
150	48	1.878626647
151	48	-5.39793325
152	48	-1.941072744
153	48	-4.833964971
154	48	-5.984217626
155	48	-7.507286832
156	48	-7.125085567
157	48	-8.613469544
158	48	-6.743680199
159	48	3.078466201
160	48	5.383570105
161	48	-2.477655447
162	48	-2.734237835
163	48	-6.352052482
164	48	-6.720756065
165	48	-6.654836332
166	48	-4.474072905
167	48	-9.756877017
168	48	-10.44790532
169	48	-8.547330752
170	48	-9.017491813
171	48	-3.407176217
172	48	-9.903836106
173	48	-0.384378991
174	48	-1.217594261
175	48	-1.831589253
176	48	-3.220008961
177	48	-1.254406942
178	48	0.394767683
179	48	1.000134418
180	48	2.089003964
0	49	-1.896523372
1	49	-1.267718887
2	49	-2.014179119
3	49	-0.305491613
4	49	0.559253779
5	49	0.712633647
6	49	-0.208828004
7	49	-1.890058594
8	49	-3.202174345
9	49	-9.752946444
10	49	-9.067410495
11	49	-5.299711036
12	49	-4.11751092
13	49	-5.738264632
14	49	-7.161524666
15	49	-6.006533799
16	49	-4.114377039
17	49	0.461068947
18	49	-1.380829311
19	49	-3.271050043
20	49	-4.551670943
21	49	-9.438118361
22	49	4.788710884
23	49	2.98294795
24	49	4.170396346
25	49	4.968620029
26	49	5.439914638
27	49	6.498106804
28	49	2.533115623
29	49	-4.092410749
30	49	-6.045561842
31	49	-3.159503092
32	49	-3.304913544
33	49	-13.58325752
34	49	-9.882777731
35	49	-8.107913405
36	49	-9.3807119
37	49	-14.20167748
38	49	-17.44920404
39	49	-22.15698487
40	49	-4.331379952
41	49	-13.219884
42	49	-11.20713937
43	49	-10.19311625
44	49	-13.14417204
45	49	-14.61899936
46	49	-2.586717088
47	49	-1.122236216
48	49	-4.461598637
49	49	-8.666887878
50	49	-9.792867314
51	49	-12.39607579
52	49	-12.84302097
53	49	-10.12654413
54	49	-16.20593052
55	49	-8.984935409
56	49	-14.64992904
57	49	-15.13274947
58	49	-15.09808979
59	49	-15.00729933
60	49	-15.04059391
61	49	-16.80537899
62	49	-18.73851048
63	49	-4.681447662
64	49	-2.401264632
65	49	-0.87653007
66	49	3.441438921
67	49	4.142424146
68	49	3.268965756
69	49	1.812715114
70	49	4.303613095
71	49	5.52436689
72	49	4.978333801
73	49	3.350471152
74	49	4.091002826
75	49	3.304317159
76	49	-9.902299754
77	49	-21.83910229
78	49	-15.95770188
79	49	-11.26439459
80	49	-19.58687217
81	49	-26.88347884
82	49	-25.19469665
83	49	-34.96978549
84	49	-17.05847922
85	49	-40.06777409
86	49	-31.21838657
87	49	-42.69711197
88	49	-22.52765389
89	49	-19.84597761
90	49	-21.22051584
91	49	-21.28956085
92	49	-29.57904711
93	49	-14.96079517
94	49	-21.06488445
95	49	-24.41809743
96	49	-23.24107469
97	49	-28.6208714
98	49	-24.94943077
99	49	-27.50360921
100	49	-7.797480917
101	49	-25.71381917
102	49	-10.1202095
103	49	-22.81355205
104	49	-33.2646391
105	49	-33.06403579
106	49	-24.22977918
107	49	-34.11702646
108	49	-15.21135022
109	49	-11.62966568
110	49	-17.44285067
111	49	-3.929249611
112	49	-4.422006718
113	49	-11.01687501
114	49	-9.956097181
115	49	2.491293466
116	49	3.005999713
117	49	4.282058432
118	49	4.230850564
119	49	3.742795767
120	49	3.004676276
121	49	4.299413526
122	49	5.232209132
123	49	1.139981477
124	49	3.202450617
125	49	-6.542403222
126	49	-11.57691605
127	49	-7.951343042
128	49	-10.54836073
129	49	-10.84208986
130	49	-14.27954381
131	49	-13.75558878
132	49	-16.5779949
133	49	-20.1119421
134	49	-9.369612137
135	49	-7.266722182
136	49	-9.153790493
137	49	-5.812552882
138	49	-6.580537241
139	49	1.127157919
140	49	1.277635079
141	49	1.454461954
142	49	6.15111253
143	49	1.103127826
144	49	3.294161981
145	49	4.811919784
146	49	1.600928004
147	49	1.975377784
148	49	2.597857131
149	49	0.811413636
150	49	1.525663608
151	49	1.774782374
152	49	-0.605262272
153	49	-0.833073533
154	49	-0.423331066
155	49	-7.991644202
156	49	-8.243089182
157	49	-8.703413005
158	49	-8.217377646
159	49	-14.09350245
160	49	5.323114683
161	49	-5.112520506
162	49	-4.474220473
163	49	-12.15338037
164	49	-9.431121136
165	49	-7.849884332
166	49	-9.410822632
167	49	-8.984551407
168	49	-8.043732738
169	49	-9.735218726
170	49	-10.26772005
171	49	-1.985091645
172	49	-4.460961692
173	49	-1.840629806
174	49	-0.359097181
175	49	-0.232029395
176	49	-0.702627384
177	49	0.483285496
178	49	0.689442703
179	49	0.611926892
180	49	2.08883523
0	50	-1.896750818
1	50	-1.153844455
2	50	-2.16407579
3	50	-0.728380367
4	50	0.457651679
5	50	1.023000665
6	50	-4.7794848
7	50	-5.995701393
8	50	-0.346715031
9	50	-2.725790822
10	50	-10.76347922
11	50	-11.82158467
12	50	-6.656487326
13	50	-3.362987237
14	50	-4.811108283
15	50	-5.657279014
16	50	-4.234759042
17	50	-5.431566921
18	50	-10.21856153
19	50	2.086012791
20	50	-9.556843677
21	50	-3.855900614
22	50	-4.382935409
23	50	-4.00687945
24	50	3.233404041
25	50	6.443055743
26	50	1.834550755
27	50	2.427218777
28	50	3.020440504
29	50	3.322964344
30	50	3.636239476
31	50	-2.364062327
32	50	-13.47689342
33	50	-8.395681329
34	50	-9.355149436
35	50	-10.31361314
36	50	-9.17370831
37	50	-9.553678271
38	50	-9.847320169
39	50	-6.033647258
40	50	-5.861599003
41	50	-5.888841928
42	50	-6.048346836
43	50	-6.428458792
44	50	-13.7902689
45	50	-12.10818506
46	50	-10.46088607
47	50	-7.985043433
48	50	-21.96773067
49	50	-22.24736635
50	50	-10.19152085
51	50	-7.592947784
52	50	-11.28255511
53	50	-11.57004888
54	50	-24.80119357
55	50	-17.09429856
56	50	-11.83019374
57	50	-10.68130872
58	50	-15.99501313
59	50	-6.349287992
60	50	-6.622031982
61	50	-7.041744203
62	50	-7.456466744
63	50	-4.329357347
64	50	-6.218485975
65	50	-6.013278301
66	50	-3.846109569
67	50	-14.84522216
68	50	3.590930374
69	50	4.752687478
70	50	2.800574379
71	50	2.776505323
72	50	4.516257808
73	50	4.169971753
74	50	4.072584345
75	50	3.682007906
76	50	-13.44454234
77	50	-39.04325181
78	50	-33.9247235
79	50	-17.47144157
80	50	-12.06171911
81	50	-15.72784251
82	50	-43.61407944
83	50	-30.08355386
84	50	-18.6379575
85	50	-32.21044201
86	50	-31.0816502
87	50	-12.8492246
88	50	-41.13797497
89	50	-19.32568039
90	50	-18.886347
91	50	-19.21297616
92	50	-46.70873379
93	50	-42.89611127
94	50	-7.699800823
95	50	-20.48408655
96	50	-23.63163931
97	50	-23.33954739
98	50	-15.65960158
99	50	-30.08442642
100	50	-22.33722876
101	50	-4.929615203
102	50	-4.119225683
103	50	-1.832811673
104	50	-2.461174828
105	50	4.16147144
106	50	-9.356206731
107	50	-23.77405649
108	50	-12.9413402
109	50	-14.84384457
110	50	-24.62882143
111	50	-21.31627539
112	50	-7.380628331
113	50	-4.989894168
114	50	-1.337838619
115	50	1.71414191
116	50	4.628790332
117	50	3.335098166
118	50	4.376670736
119	50	1.771835039
120	50	-11.55963986
121	50	-12.46912099
122	50	-8.821430544
123	50	6.755399473
124	50	-8.015427705
125	50	-11.98957315
126	50	-9.599478202
127	50	-14.86900331
128	50	-19.19731408
129	50	-13.20157511
130	50	-7.330138706
131	50	-7.139488579
132	50	-21.5056372
133	50	-14.41170344
134	50	-10.96614345
135	50	-9.884741985
136	50	-9.470318643
137	50	-5.970495593
138	50	-11.70518025
139	50	-7.310086807
140	50	-3.883736207
141	50	4.888519765
142	50	1.562278964
143	50	4.413037382
144	50	4.907512827
145	50	0.845910212
146	50	3.62742837
147	50	6.412090847
148	50	1.577463972
149	50	-2.049595809
150	50	6.245020608
151	50	4.66448623
152	50	-2.734917756
153	50	-4.203489208
154	50	1.233085483
155	50	-3.956377056
156	50	-2.402739381
157	50	-7.307871494
158	50	-3.187028789
159	50	1.025882249
160	50	-6.769999153
161	50	-6.225367301
162	50	-5.16700554
163	50	-9.512249508
164	50	-9.664329761
165	50	-8.327750335
166	50	-22.3883414
167	50	-8.056882806
168	50	-10.83388423
169	50	-10.59791131
170	50	-10.27731637
171	50	-0.968667325
172	50	-1.395238598
173	50	-2.537915364
174	50	-1.622502446
175	50	-0.093982194
176	50	-0.980130169
177	50	-0.188737154
178	50	0.921293511
179	50	1.32316322
180	50	2.088836033
0	51	-1.896473669
1	51	-1.020848593
2	51	-2.656524832
3	51	-0.742961063
4	51	0.647554009
5	51	1.829499984
6	51	-1.69495796
7	51	-5.483769744
8	51	-6.571774515
9	51	-5.331976467
10	51	-12.24652186
11	51	-11.89520557
12	51	-9.781574634
13	51	-6.4518038
14	51	-4.599375697
15	51	-2.992162482
16	51	-5.022454516
17	51	-8.487764755
18	51	-6.531840087
19	51	-8.229604269
20	51	-6.608616882
21	51	-6.990805129
22	51	-4.899029923
